Genome elements	LOGFC_prfA_Star vs EGDe_280212.ge	FC_prfA_Star vs EGDe_280212.ge	STAT_prfA_Star vs EGDe_280212_LPE.ge	STAT_prfA_Star vs EGDe_280212_FDRBH.ge	STAT_prfA_Star vs EGDe_280212_FDRBY.ge	STAT_prfA_Star vs EGDe_280212_FDRBONF.ge	Strand	Begin	End	Length (bp)	Info	Description	Note	Supp Note	Operon	COG	StartCodon	SD energy
lmo1605	-0.26839264631533055	-1.2044651458922517	0.7343562172276341	1.0	1.0	1.0	-	1648511	1649854	1344	murC		UDP-N-acetylmuramate--L-alanine ligase				ATG	 
lmo1606	-0.2527602351817606	-1.1914845425530152	0.7565734096244807	1.0	1.0	1.0	-	1650149	1652500	2352			DNA translocase				ATG	 
lmo1607	0.31098568482597067	1.2405549882195135	0.696951768553498	1.0	1.0	1.0	-	1652810	1653427	618			phenylalanyl-tRNA synthetase subunit beta				GTG	 
lmo1608	-0.11212238023172993	-1.0808170811753899	0.8919728232467535	1.0	1.0	1.0	-	1653433	1654233	801			hypothetical protein				ATG	 
lmo1609	-0.31863390302953043	-1.2471490563556242	0.6978638778523634	1.0	1.0	1.0	-	1654268	1654579	312			thioredoxin				ATG	 
lmo1610	0.08487186668701874	1.0605935403102995	0.9171686422964043	1.0	1.0	1.0	-	1654691	1654909	219			hypothetical protein				ATG	 
lmo1611	-0.1575068614472901	-1.1153580081641	0.8425945941376295	1.0	1.0	1.0	-	1654902	1655975	1074			aminopeptidase				ATG	 
lmo1612	0.3685607919352112	1.2910642442504976	0.6462145507393162	1.0	1.0	1.0	+	1656173	1656484	312			hypothetical protein				ATG	 
lmo1613	-0.12392161061660012	-1.0896929017267345	0.8868057444861828	1.0	1.0	1.0	-	1656521	1656769	249			hypothetical protein				ATG	 
lmo1614	0.1285367055771207	1.0931843454853196	0.8825190887875565	1.0	1.0	1.0	-	1656903	1657754	852			hypothetical protein				GTG	 
lmo1615	0.34527990458141034	1.2703974348793554	0.6656473406024208	1.0	1.0	1.0	-	1657815	1658459	645	trmB		tRNA (guanine-N(7)-)-methyltransferase				ATG	 
lmo1616	1.0611469301718586	2.086589683367503	0.19031961490040228	1.0	1.0	1.0	-	1658466	1659248	783			hypothetical protein				ATG	 
lmo1617	0.44709488130537967	1.3632922635802813	0.6152850929533555	1.0	1.0	1.0	-	1659457	1660926	1470			multidrug transporter				TTG	 
lmo1618	0.29140869170371886	1.2238346842058119	0.751368196898885	1.0	1.0	1.0	-	1660923	1661363	441			MarR family transcriptional regulator				ATG	 
lmo1619	0.017411115095919527	1.0121415831106704	0.9827994142654617	1.0	1.0	1.0	-	1661588	1662457	870	daaA		D-amino acid aminotransferase				ATG	 
lmo1620	-0.049705902793231616	-1.0350539038527522	0.9485500931848656	1.0	1.0	1.0	-	1662570	1663982	1413			dipeptidase PepV				ATG	 
lmo1621	-0.04962586894393972	-1.0349964855848035	0.9539467055982699	1.0	1.0	1.0	-	1664057	1664470	414			hypothetical protein				ATG	 
lmo1622	0.32701446061030914	1.2544147778728436	0.6865435262586015	1.0	1.0	1.0	+	1664575	1665405	831			hypothetical protein				TTG	 
lmo1623	0.41320916751200976	1.3316446662400403	0.6059475508819361	1.0	1.0	1.0	-	1665444	1666097	654			hypothetical protein				ATG	 
lmo1624	0.5241345292322102	1.4380706246069885	0.5139105561354009	1.0	1.0	1.0	-	1666107	1667720	1614			transporter				ATG	 
lmo1625	0.09568894256815952	1.0685755723079853	0.9039902680104215	1.0	1.0	1.0	-	1667831	1669444	1614			transporter				ATG	 
lmo1626	-0.15739341752598968	-1.1152703072932408	0.8432508106621841	1.0	1.0	1.0	-	1669529	1669966	438			hypothetical protein				ATG	 
lmo1627	-0.24197629237011853	-1.1826115663742813	0.777302577179919	1.0	1.0	1.0	-	1670037	1670810	774	trpA		tryptophan synthase subunit alpha				ATG	 
lmo1628	-0.37947669110068105	-1.3008699051964803	0.6617142906730529	1.0	1.0	1.0	-	1670803	1672005	1203	trpB		tryptophan synthase subunit beta				ATG	 
lmo1629	0.2903358220699701	1.2229249098341832	0.7506978003454712	1.0	1.0	1.0	-	1672008	1672616	609	trpF		N-(5'-phosphoribosyl)anthranilate isomerase				ATG	 
lmo1630	-0.18666225353628985	-1.138127553108496	0.8549667272837007	1.0	1.0	1.0	-	1672613	1673371	759	trpC		indole-3-glycerol phosphate synthase				ATG	 
lmo1631	0.10879388501523035	1.0783263623360124	0.9087955106305956	1.0	1.0	1.0	-	1673368	1674387	1020	trpD		anthranilate phosphoribosyltransferase				ATG	 
lmo1632	0.18831317223008082	1.1394306916671018	0.8435580347150866	1.0	1.0	1.0	-	1674359	1674964	606	trpG		anthranilate synthase subunit beta				ATG	 
lmo1633	0.39800280358670026	1.3176825123817284	0.6876979919732769	1.0	1.0	1.0	-	1674961	1676325	1365	trpE		anthranilate synthase subunit alpha				ATG	 
lmo1634	-0.026132128701091162	-1.0182784541564354	0.9537534967669912	1.0	1.0	1.0	+	1677409	1680009	2601			bifunctional acetaldehyde-CoA/alcohol dehydrogenase				ATG	 
lmo1635	0.25511612574701914	1.1934318011576683	0.7495786261680963	1.0	1.0	1.0	+	1680132	1680560	429			hypothetical protein				ATG	 
lmo1636	0.25373690429226947	1.192291421413578	0.7532455062315386	1.0	1.0	1.0	+	1680644	1681564	921			ABC transporter ATP-binding protein				ATG	 
lmo1637	0.14397052362236096	1.1049419089839696	0.8562754258306733	1.0	1.0	1.0	+	1681561	1682628	1068			hypothetical protein				ATG	 
lmo1638	-0.016371837148890123	-1.0114127266239654	0.983756652778994	1.0	1.0	1.0	-	1682664	1683638	975			hypothetical protein				GTG	 
lmo1639	0.23452514657902945	1.1765194299830954	0.7692185416658273	1.0	1.0	1.0	-	1683635	1684216	582			DNA-3-methyladenine glycosidase				TTG	 
lmo1640	0.16066771426178938	1.1178043653462795	0.8403832875515906	1.0	1.0	1.0	-	1684229	1684462	234			hypothetical protein				ATG	 
lmo1641	-0.037672956078790065	-1.0264568322842507	0.9619327102326658	1.0	1.0	1.0	-	1684563	1687265	2703	citB		aconitate hydratase				ATG	 
lmo1642	0.3593689300665499	1.2828646185976607	0.6549300363765223	1.0	1.0	1.0	-	1687420	1688223	804			sigma factor regulator				ATG	 
lmo1643	0.5078843948369602	1.4219634621091537	0.5596022965555276	1.0	1.0	1.0	-	1688248	1688670	423			hypothetical protein				ATG	 
lmo1644	-0.12619311825778112	-1.0914099627337057	0.8845573288930113	1.0	1.0	1.0	-	1688670	1691888	3219			helicase SNF2				ATG	 
lmo1645	0.4204767026427403	1.338369712668543	0.6823107931833818	1.0	1.0	1.0	-	1691972	1695043	3072			ATP-dependent dsDNA exonuclease SbcC				ATG	 
lmo1646	0.2081694305708801	1.1552214461665602	0.8333928791721459	1.0	1.0	1.0	-	1695040	1696164	1125			exonuclease SbcD				ATG	 
lmo1647	0.36042649337285937	1.2838053634515412	0.6520461594791	1.0	1.0	1.0	+	1696280	1696888	609			1-acylglycerol-3-phosphate O-acyltransferase				TTG	 
lmo1648	-0.4781392327081795	-1.3929459056632076	0.6393308905350659	1.0	1.0	1.0	-	1696940	1697302	363			hypothetical protein				ATG	 
lmo1649	-0.2568943176739804	-1.1949036708866294	0.7496055314514549	1.0	1.0	1.0	-	1697476	1697991	516			hypothetical protein				TTG	 
lmo1650	-0.4593341459276612	-1.3749071041041296	0.628147567948732	1.0	1.0	1.0	-	1698165	1698653	489			hypothetical protein				GTG	 
lmo1651	-0.11615292797100985	-1.0838408496112566	0.9011154785539381	1.0	1.0	1.0	-	1698734	1700539	1806			ABC transporter ATP-binding protein				ATG	 
lmo1652	-0.8214852106694801	-1.7672243601777768	0.4233476172424726	1.0	1.0	1.0	-	1700523	1702292	1770			ABC transporter ATP-binding protein				TTG	 
lmo1653	-0.035087271934450825	-1.024618802701326	0.9725294029589553	1.0	1.0	1.0	-	1702695	1703315	621			cellsurface protein				TTG	 
lmo1654	0.2482517397737709	1.1877669046633699	0.6582998290857749	1.0	1.0	1.0	-	1703330	1703824	495			cell surface protein				ATG	 
lmo1655	0.2403957161701804	1.1813166398023363	0.46812596639493975	1.0	1.0	1.0	-	1704618	1705181	564			hypothetical protein				ATG	 
lmo1656	0.24239227897573024	1.182952609691563	0.6508658317248843	1.0	1.0	1.0	-	1705199	1705630	432			hypothetical protein				ATG	 
lmo1657	-0.23463401651959082	-1.176608216892202	0.7664977712644795	1.0	1.0	1.0	-	1706204	1707088	885	tsf		elongation factor Ts				ATG	 
lmo1658	0.6238409664951696	1.5409723403860887	0.34369797016568504	1.0	1.0	1.0	-	1707168	1707917	750	rpsB		30S ribosomal protein S2				ATG	 
lmo1659	0.13288115850412918	1.096481262609837	0.8888099828596263	1.0	1.0	1.0	+	1708312	1708518	207			hypothetical protein				ATG	 
lmo1660	0.06422739334838035	1.045524879774726	0.9371724727751112	1.0	1.0	1.0	-	1708857	1711268	2412	leuS		leucyl-tRNA synthetase				GTG	 
lmo1661	0.4155425716368093	1.3338002010258356	0.6034965968658099	1.0	1.0	1.0	+	1711672	1712637	966			hypothetical protein				GTG	 
lmo1662	0.2963684172440111	1.2280492475878355	0.7107991922069636	1.0	1.0	1.0	+	1712634	1713209	576			hypothetical protein				ATG	 
lmo1663	0.18286511024020946	1.1351359637235166	0.8200130185750196	1.0	1.0	1.0	-	1713234	1715099	1866	ansB		asparagine synthetase				ATG	 
lmo1664	0.58536233067721	1.5004157691207884	0.4714668804424269	1.0	1.0	1.0	-	1715236	1716435	1200	metK		S-adenosylmethionine synthetase				TTG	 
lmo1665	0.6401005967460094	1.5584378228318114	0.43234105864994055	1.0	1.0	1.0	+	1716858	1717160	303			hypothetical protein				ATG	 
lmo1666	-0.7965974435926597	-1.7369996262124814	0.383717111848632	1.0	1.0	1.0	-	1717193	1722328	5136			peptidoglycan-linked protein				ATG	 
lmo1667	0.1418609497274792	1.1033273936804282	0.8737340518060208	1.0	1.0	1.0	-	1722431	1723339	909			L-lactate dehydrogenase				TTG	 
lmo1668	-0.07576345361195891	-1.05391860708794	0.9278639862950449	1.0	1.0	1.0	-	1723356	1723598	243			hypothetical protein				TTG	 
lmo1669	0.2863408608597906	1.2195431975406905	0.757816495453941	1.0	1.0	1.0	-	1723649	1724122	474			hypothetical protein				TTG	 
lmo1670	0.5270692579253282	1.440998923679141	0.5238565656163547	1.0	1.0	1.0	+	1724196	1724462	267			hypothetical protein				ATG	 
lmo1671	0.9966892249309307	1.995415553521354	0.3154198780263504	1.0	1.0	1.0	+	1724612	1725565	954			ABC transporter				TTG	 
lmo1672	0.04183495301110973	1.0294223088755885	0.9579707063622223	1.0	1.0	1.0	-	1725584	1726993	1410	menE		O-succinylbenzoic acid--CoA ligase				ATG	 
lmo1673	0.04636860378874097	1.0326623435779148	0.9533417784190554	1.0	1.0	1.0	-	1727009	1727827	819	menB		naphthoate synthase				ATG	 
lmo1674	0.23274754098001083	1.1750706833302371	0.770581026487233	1.0	1.0	1.0	-	1727824	1728651	828			prolyl aminopetidase				ATG	 
lmo1675	-0.07643437282559162	-1.0544088414508064	0.9238932699242801	1.0	1.0	1.0	-	1728653	1730395	1743	menD		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase				ATG	 
lmo1676	-0.019514352942131552	-1.0136182132354175	0.9807184571265029	1.0	1.0	1.0	-	1730392	1731780	1389	menF		menaquinone-specific isochorismate synthase				ATG	 
lmo1677	0.2475380291485081	1.1871794539659	0.7585452429033483	1.0	1.0	1.0	+	1731955	1732893	939			1,4-dihydroxy-2-naphthoate octaprenyltransferase				ATG	 
lmo1678	0.12410880941605917	1.0898343054414608	0.8820515000249893	1.0	1.0	1.0	-	1732926	1734779	1854			bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase				GTG	 
lmo1679	0.006552404157858405	1.0045521099850305	0.9939743311936873	1.0	1.0	1.0	-	1734776	1735948	1173			cystathionine beta-lyase				GTG	 
lmo1680	-0.22427866166120047	-1.168193013444425	0.7947092709897363	1.0	1.0	1.0	-	1735941	1737065	1125			cystathionine gamma-synthase				ATG	 
lmo1681	-0.5315715303980584	-1.4455029272663462	0.5444891662885165	1.0	1.0	1.0	-	1737087	1739384	2298			5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase				ATG	 
lmo1682	1.546607134230709	2.921293140330657	0.08186046841825001	1.0	1.0	1.0	-	1739674	1740849	1176			transporter				ATG	 
lmo1683	0.8719579634633607	1.8301450096162002	0.2701662665697011	1.0	1.0	1.0	-	1748263	1748709	447			Fur family transcriptional regulator				ATG	 
lmo1684	-0.2757525177356799	-1.2106253934794227	0.7724156688371291	1.0	1.0	1.0	-	1748792	1749733	942			glycerate dehydrogenase				ATG	 
lmo1685	0.1981658443820109	1.1472388969956078	0.8033768828701968	1.0	1.0	1.0	+	1749878	1751176	1299	gsaB		glutamate-1-semialdehyde aminotransferase				ATG	 
lmo1686	0.26992141210430987	1.2057421455360673	0.736338870837228	1.0	1.0	1.0	+	1751283	1752371	1089			hypothetical protein				ATG	 
lmo1687	0.4737967611340608	1.3887594812602662	0.5174649222801246	1.0	1.0	1.0	-	1752413	1752940	528			hypothetical protein				ATG	 
lmo1688	-0.0856063560963598	-1.0611336357783367	0.919961852102028	1.0	1.0	1.0	-	1753095	1753841	747			enoyl-ACP reductase				ATG	 
lmo1689	0.3590025926239502	1.282538907572348	0.6879146691421487	1.0	1.0	1.0	-	1753845	1754942	1098			A/G-specific adenine glycosylase				ATG	 
lmo1690	1.3168173166280095	2.4911593644639978	0.07448682847856825	1.0	1.0	1.0	+	1755143	1756123	981			hypothetical protein				TTG	 
lmo1691	0.5456047194051603	1.4596320347411558	0.4994667738562941	1.0	1.0	1.0	-	1756156	1756617	462			deoxyuridine triphosphate nucleotidohydrolase				TTG	 
lmo1692	0.6824780513391087	1.6048940421965994	0.39675982508080976	1.0	1.0	1.0	-	1756629	1756862	234			hypothetical protein				TTG	 
lmo1693	0.49991528815411	1.4141305253342122	0.6173182557777153	1.0	1.0	1.0	-	1756864	1757673	810	recX		recombination regulator RecX				ATG	 
lmo1694	-2.057899823995899	-4.16379726029557	0.012422938648167237	0.6925179328772442	1.0	1.0	+	1757771	1758673	903			CDP-abequose synthase				TTG	 
lmo1695	-0.04699499794076978	-1.0331108057141016	0.9532979067271065	1.0	1.0	1.0	-	1758694	1761291	2598			hypothetical protein				ATG	 
lmo1696	0.7626619834175603	1.6966182472595563	0.35980051261587875	1.0	1.0	1.0	-	1761318	1761992	675			hypothetical protein				ATG	 
lmo1697	0.6078623108762411	1.5239993746847393	0.4530403435116974	1.0	1.0	1.0	+	1762200	1763165	966			hypothetical protein				ATG	 
lmo1698	0.1721262483826802	1.126717821807019	0.8432597701159334	1.0	1.0	1.0	-	1763209	1763751	543			ribosomal-protein-alanine N-acetyltransferase				ATG	 
lmo1699	1.14365265015467	2.2093969610576316	0.22235798305881316	1.0	1.0	1.0	+	1763941	1764843	903			chemotaxis protein				ATG	 
lmo1700	2.3237704620023107	5.00638923661655	0.018511359257483484	0.860085031193783	1.0	1.0	+	1764871	1765077	207			hypothetical protein				TTG	 
lmo1701	0.10937541646197957	1.0787611091624476	0.8943178339429507	1.0	1.0	1.0	-	1765117	1765470	354			hypothetical protein				ATG	 
lmo1702	-0.06826747330402938	-1.0484568396844616	0.9315598418235156	1.0	1.0	1.0	-	1765499	1765900	402			glutathione transferase				ATG	 
lmo1703	0.21288005152880984	1.158999586419078	0.7893535160988512	1.0	1.0	1.0	-	1765915	1767294	1380			RNA methyltransferase				ATG	 
lmo1704	-0.502700840787	-1.416863563281897	0.5590276403518533	1.0	1.0	1.0	-	1767359	1767739	381			hypothetical protein				ATG	 
lmo1705	0.018533149091020107	1.0129290669284188	0.9813376704923782	1.0	1.0	1.0	+	1767846	1768490	645			deoxyguanosine kinase/deoxyadenosine kinase				ATG	 
lmo1706	0.3102655601485509	1.2399359167508142	0.6980981205613475	1.0	1.0	1.0	-	1768520	1769389	870			transporter				GTG	 
lmo1707	1.1942380202437999	2.2882394360133027	0.1488719730745962	1.0	1.0	1.0	+	1769479	1769700	222			hypothetical protein				ATG	 
lmo1708	0.1165176369221701	1.0841148759412182	0.8832100856733538	1.0	1.0	1.0	-	1769720	1770526	807			aminoglycoside N3'-acetyltransferase				ATG	 
lmo1709	-0.003444406309730752	-1.002390332823401	0.9964798627115299	1.0	1.0	1.0	-	1770648	1771406	759			methionine aminopeptidase				ATG	 
lmo1710	0.2682890536054092	1.204378662383715	0.7221230897104103	1.0	1.0	1.0	+	1771594	1772040	447			flavodoxin				ATG	 
lmo1711	-0.08299492686779075	-1.0592146100261697	0.9138648374863576	1.0	1.0	1.0	+	1772178	1773410	1233			aminopeptidase				ATG	 
lmo1712	0.07916915122532941	1.0564094786108778	0.9236114400342912	1.0	1.0	1.0	+	1773514	1774773	1260			multidrug resistance protein				ATG	 
lmo1713	0.22152578262510936	1.1659660509113257	0.7807985287915196	1.0	1.0	1.0	+	1774991	1775983	993			rod shape-determining protein MreB				ATG	 
lmo1714	0.9824146453945	1.975769497771347	0.3070486290039627	1.0	1.0	1.0	-	1776257	1776829	573			hypothetical protein				ATG	 
lmo1715	0.3121628837087087	1.2415676595612903	0.3430096386634016	1.0	1.0	1.0	-	1776910	1777578	669			hypothetical protein				ATG	 
lmo1716	-0.10440248054526968	-1.0750490463316495	0.9197177593181636	1.0	1.0	1.0	+	1777763	1778338	576			transcriptional regulator				ATG	 
lmo1717	-0.05096623179710935	-1.0359585152845705	0.9605964950526027	1.0	1.0	1.0	-	1778415	1779482	1068			hypothetical protein				ATG	 
lmo1718	-1.4932721650070597	-2.8152678019751702	0.06467026295850942	1.0	1.0	1.0	-	1779714	1780802	1089			hypothetical protein				ATG	 
lmo1719	-1.426162768583211	-2.6873100236022522	0.07389854503568216	1.0	1.0	1.0	-	1780824	1781126	303			PTS lichenan transporter subunit IIA				ATG	 
lmo1720	-1.2050993261183311	-2.30553141848216	0.12835149766178555	1.0	1.0	1.0	-	1781196	1781504	309			PTS lichenan transporter subunit IIB				ATG	 
lmo1721	-0.05302245741497913	-1.0374360854749052	0.9511813536737647	1.0	1.0	1.0	-	1781661	1784339	2679			transcriptional regulator				ATG	 
lmo1722	-0.18043967076138046	-1.1332291916931951	0.8333188890532661	1.0	1.0	1.0	-	1784473	1785798	1326			ATP-dependent RNA helicase				ATG	 
lmo1723	0.5095372968533303	1.4235935454835849	0.6038627722265839	1.0	1.0	1.0	-	1785841	1786614	774			hypothetical protein				ATG	 
lmo1724	0.32333638112105945	1.2512207827767778	0.6513007770829837	1.0	1.0	1.0	-	1786607	1787287	681			ABC transporter ATP-binding protein				ATG	 
lmo1725	0.06871242055557047	1.048780248251159	0.9349684825403015	1.0	1.0	1.0	-	1787280	1787648	369			GntR family tramscriptional regulator				ATG	 
lmo1726	-0.21503159356019097	-1.1607293329021686	0.7842237879517694	1.0	1.0	1.0	-	1787769	1788752	984			hypothetical protein				ATG	 
lmo1727	-0.1463082549076491	-1.1067337992373465	0.8707714353377158	1.0	1.0	1.0	-	1788812	1789777	966			LacI family transcriptional regulator				GTG	 
lmo1728	0.3310286125118509	1.257909919315941	0.6879138148641926	1.0	1.0	1.0	-	1789825	1793085	3261			cellobiose phosphorylase				GTG	 
lmo1729	-0.09736886359465036	-1.0698205811814807	0.9237785442233425	1.0	1.0	1.0	-	1793082	1795253	2172			beta-glucosidase				ATG	 
lmo1730	-0.1773140587434492	-1.1307766979059684	0.8587525973204752	1.0	1.0	1.0	+	1795681	1796925	1245			sugar ABC transporter substrate-binding protein				ATG	 
lmo1731	0.022605305844581203	1.0157922033858844	0.9755335425162788	1.0	1.0	1.0	+	1796987	1797880	894			sugar ABC transporter permease				ATG	 
lmo1732	-0.32214025340226105	-1.2501838348623195	0.7560316125927538	1.0	1.0	1.0	+	1797897	1798727	831			sugar ABC transporter permease				ATG	 
lmo1733	4.283271517406817E-4	1.0002969378348998	0.9996582157518563	1.0	1.0	1.0	-	1798772	1800241	1470	gltD		glutamate synthase subunit beta				ATG	 
lmo1734	-0.08541675471955923	-1.0609941889980603	0.9342563854999503	1.0	1.0	1.0	-	1800256	1804848	4593			glutamate synthase large subunit				ATG	 
lmo1735	0.6252641534781098	1.5424932258039692	0.47803620377087874	1.0	1.0	1.0	+	1805041	1805928	888	gltC		transcription activator of glutamate synthase operon GltC				ATG	 
lmo1736	0.08329150409574204	1.0594323769243623	0.9175597117658512	1.0	1.0	1.0	-	1805925	1806443	519			hypothetical protein				ATG	 
lmo1737	0.05665163282525931	1.040049095829021	0.9432834306126607	1.0	1.0	1.0	-	1806446	1807552	1107			glycerol dehydrogenase				TTG	 
lmo1738	0.1576985133578006	1.115506185489195	0.8454000424415415	1.0	1.0	1.0	-	1807643	1808458	816			amino acid ABC transporter substrate-binding protein				ATG	 
lmo1739	-0.04518766194589929	-1.0318173866424976	0.9575467946243934	1.0	1.0	1.0	-	1808460	1809107	648			amino acid ABC transporter ATP-binding protein				ATG	 
lmo1740	-0.08387842228966935	-1.0598634636179185	0.9304165119458732	1.0	1.0	1.0	-	1809118	1809759	642			amino acid ABC transporter permease				ATG	 
lmo1741	0.8272592479852099	1.7743114201158858	0.3498186646919179	1.0	1.0	1.0	-	1810157	1811197	1041			histidine kinase				ATG	 
lmo1742	1.3362125555578706	2.524876032578948	0.1202946780750711	1.0	1.0	1.0	-	1811219	1812961	1743	adeC		adenine deaminase				TTG	 
lmo1743	1.0343757986660513	2.048227261366246	0.23038527777842166	1.0	1.0	1.0	-	1812978	1813436	459			hypothetical protein				ATG	 
lmo1744	1.308435666156611	2.4767283930994477	0.13560957235409932	1.0	1.0	1.0	-	1813457	1814332	876			hypothetical protein				ATG	 
lmo1745	0.5384958552326093	1.4524574046876784	0.508009996992133	1.0	1.0	1.0	-	1814403	1815080	678			two-component response regulator				ATG	 
lmo1746	1.39222468638342	2.6248312704992376	0.08813450544705548	1.0	1.0	1.0	-	1815143	1817122	1980			ABC transporter permease				ATG	 
lmo1747	0.38586337977277907	1.3066415117939205	0.6541252752815276	1.0	1.0	1.0	-	1817112	1817879	768			ABC transporter ATP-binding protein				ATG	 
lmo1748	0.81156890314469	1.7551190634615499	0.3538953359942143	1.0	1.0	1.0	-	1818007	1818516	510			hypothetical protein				ATG	 
lmo1749	0.1195890212283004	1.0864253297851842	0.8834190544155462	1.0	1.0	1.0	+	1818740	1819213	474			shikimate kinase				ATG	 
