NCBI id	RAST id	begin RAST	end RAST	length RAST	diffcenter NCBI-RAST	description RAST
EGD2406	fig|6666666.16889.peg.2507	2530048	2529269	780	0	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)
EGD2407	fig|6666666.16889.peg.2508	2530878	2530063	816	0	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)
EGD2408	fig|6666666.16889.peg.2509	2531790	2530906	885	0	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)
EGD0243	fig|6666666.16889.peg.251	261484	261846	363	0	LSU ribosomal protein L7/L12 (P1/P2)
EGD2409	fig|6666666.16889.peg.2510	2532737	2531787	951	0	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)
EGD2410	fig|6666666.16889.peg.2511	2533712	2532804	909	0	"Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)"
EGD2411	fig|6666666.16889.peg.2512	2535743	2533968	1776	0	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)
EGD2412	fig|6666666.16889.peg.2513	2536453	2535743	711	6	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
EGD2413	fig|6666666.16889.peg.2514	2537778	2536603	1176	0	Cell division topological determinant MinJ
EGD2414	fig|6666666.16889.peg.2515	2539254	2537806	1449	0	Cardiolipin synthetase (EC 2.7.8.-)
EGD2415	fig|6666666.16889.peg.2516	2540687	2539377	1311	0	peptidoglycan lytic protein P45
EGD2416	fig|6666666.16889.peg.2517	2542012	2540807	1206	0	NLP/P60 family protein
EGD2417	fig|6666666.16889.peg.2518	2542972	2542088	885	21	Cell division protein FtsX
EGD2418	fig|6666666.16889.peg.2519	2543648	2542962	687	0	"Cell division transporter, ATP-binding protein FtsE (TC 3.A.5.1.1)"
EGD0244	fig|6666666.16889.peg.252	262004	262180	177	0	hypothetical lipoprotein
EGD2419	fig|6666666.16889.peg.2520	2545015	2544152	864	0	hypothetical protein BH3604
EGD2420	fig|6666666.16889.peg.2521	2546037	2545021	1017	0	peptide chain release factor 2
EGD2421	fig|6666666.16889.peg.2522	2548720	2546207	2514	0	Protein export cytoplasm protein SecA ATPase RNA helicase (TC 3.A.5.1.1)
EGD2422	fig|6666666.16889.peg.2523	2549514	2548951	564	0	Ribosomal subunit interface protein
EGD2423	fig|6666666.16889.peg.2524	2550365	2549709	657	0	ComF operon protein C
EGD2424	fig|6666666.16889.peg.2525	2551677	2550358	1320	0	"ComF operon protein A, DNA transporter ATPase"
EGD2425	fig|6666666.16889.peg.2526	2552724	2551873	852	0	FIG005590: DegV family protein
EGD2426	fig|6666666.16889.peg.2527	2553431	2552745	687	0	"Transcriptional regulator DegU, LuxR family"
EGD2427	fig|6666666.16889.peg.2528	2553816	2554451	636	0	FIG000605: protein co-occurring with transport systems (COG1739)
EGD2428	fig|6666666.16889.peg.2529	2554453	2554998	546	30	"FIG009148: Acetyltransferase, GNAT family"
EGD0245	fig|6666666.16889.peg.253	262295	262900	606	4	Ribosomal RNA small subunit methyltransferase C (EC 2.1.1.52)
EGD2429	fig|6666666.16889.peg.2530	2555174	2556232	1059	0	"Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily F2 (as in PMID19099556)"
EGD2430	fig|6666666.16889.peg.2531	2557305	2556271	1035	9	Undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.-)
EGD2431	fig|6666666.16889.peg.2532	2558455	2557331	1125	0	O-succinylbenzoate-CoA synthase (EC 4.2.1.-)
EGD2432	fig|6666666.16889.peg.2533	2559190	2558456	735	0	N-acetylmannosaminyltransferase (EC 2.4.1.187)
EGD2433	fig|6666666.16889.peg.2534	2560149	2559316	834	0	Cell wall-binding protein
EGD2434	fig|6666666.16889.peg.2536	2560905	2560540	366	0	Single-stranded DNA-binding protein
EGD2435	fig|6666666.16889.peg.2537	2561591	2561157	435	0	(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)
EGD2436	fig|6666666.16889.peg.2538	2562608	2561613	996	0	mbl
EGD2437	fig|6666666.16889.peg.2539	2564063	2562771	1293	0	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)
EGD0246	fig|6666666.16889.peg.254	263247	264425	1179	0	"RNA-2',3'-PO4:RNA-5'-OH ligase"
EGD2438	fig|6666666.16889.peg.2540	2564481	2564245	237	0	FIG00774319: hypothetical protein
EGD2439	fig|6666666.16889.peg.2541	2565009	2564605	405	0	ATP synthase epsilon chain (EC 3.6.3.14)
EGD2440	fig|6666666.16889.peg.2542	2566452	2565031	1422	0	ATP synthase beta chain (EC 3.6.3.14)
EGD2441	fig|6666666.16889.peg.2543	2567385	2566513	873	0	ATP synthase gamma chain (EC 3.6.3.14)
EGD2442	fig|6666666.16889.peg.2544	2568937	2567423	1515	0	ATP synthase alpha chain (EC 3.6.3.14)
EGD2443	fig|6666666.16889.peg.2545	2569503	2568964	540	0	ATP synthase delta chain (EC 3.6.3.14)
EGD2444	fig|6666666.16889.peg.2546	2570012	2569500	513	0	ATP synthase B chain (EC 3.6.3.14)
EGD2445	fig|6666666.16889.peg.2547	2570318	2570100	219	0	ATP synthase C chain (EC 3.6.3.14)
EGD0247	fig|6666666.16889.peg.255	264925	268479	3555	0	DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)
EGD2448	fig|6666666.16889.peg.2551	2573482	2572343	1140	0	UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)
EGD2449	fig|6666666.16889.peg.2552	2574229	2573600	630	0	phosphoribosyltransferase
EGD2450	fig|6666666.16889.peg.2553	2575607	2574366	1242	0	Serine hydroxymethyltransferase (EC 2.1.2.1)
EGD2451	fig|6666666.16889.peg.2554	2576150	2575743	408	0	Low molecular weight protein tyrosine phosphatase (EC 3.1.3.48)
EGD2452	fig|6666666.16889.peg.2555	2577184	2576147	1038	0	hypothetical protein
EGD2453	fig|6666666.16889.peg.2557	2578336	2577485	852	0	"Protein-N(5)-glutamine methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2"
EGD2454	fig|6666666.16889.peg.2558	2579399	2578323	1077	0	Peptide chain release factor 1
EGD2455	fig|6666666.16889.peg.2559	2579997	2579422	576	0	Thymidine kinase (EC 2.7.1.21)
EGD0248	fig|6666666.16889.peg.256	268650	272255	3606	0	DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)
EGD2456	fig|6666666.16889.peg.2560	2580975	2580109	867	0	Homoserine kinase (EC 2.7.1.39)
EGD2457	fig|6666666.16889.peg.2561	2582030	2580975	1056	0	Threonine synthase (EC 4.2.3.1)
EGD2458	fig|6666666.16889.peg.2562	2583319	2582033	1287	0	Homoserine dehydrogenase (EC 1.1.1.3)
EGD2459	fig|6666666.16889.peg.2563	2583786	2583541	246	0	LSU ribosomal protein L31p
EGD2460	fig|6666666.16889.peg.2564	2584259	2583888	372	33	cell wall teichoic acid glycosylation protein GtcA
EGD2461	fig|6666666.16889.peg.2565	2585269	2584322	948	0	Dolichol-phosphate mannosyltransferase MtrA
EGD2462	fig|6666666.16889.peg.2566	2586621	2585350	1272	0	Transcription termination factor Rho
EGD2463	fig|6666666.16889.peg.2567	2587995	2586724	1272	0	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)
EGD2464	fig|6666666.16889.peg.2568	2589186	2588116	1071	0	"Integral membrane protein LafC, accessory function in glycolipid and LTA synthesis"
EGD2465	fig|6666666.16889.peg.2569	2590203	2589193	1011	0	"Glycosyltransferase LafB, responsible for the formation of Gal-Glc-DAG"
EGD0249	fig|6666666.16889.peg.257	272331	272876	546	0	FIG00774418: hypothetical protein
EGD2466	fig|6666666.16889.peg.2570	2591494	2590211	1284	0	"Glycosyltransferase LafA, responsible for the formation of Glc-DAG"
EGD2467	fig|6666666.16889.peg.2571	2592669	2591815	855	0	Fructose-bisphosphate aldolase class II (EC 4.1.2.13)
EGD2468	fig|6666666.16889.peg.2572	2593758	2592838	921	0	Transcription regulator [contains diacylglycerol kinase catalytic domain]
EGD2469	fig|6666666.16889.peg.2573	2594075	2596828	2754	0	Internalin B (GW modules)
EGD2470	fig|6666666.16889.peg.2574	2598470	2596872	1599	0	CTP synthase (EC 6.3.4.2)
EGD2471	fig|6666666.16889.peg.2575	2599373	2598837	537	0	DNA-directed RNA polymerase delta subunit (EC 2.7.7.6)
EGD2472	fig|6666666.16889.peg.2576	2601409	2599739	1671	0	Arginyl-tRNA synthetase (EC 6.1.1.19)
EGD2473	fig|6666666.16889.peg.2577	2601855	2601406	450	0	hypothetical fig|282458.1.peg.583 homolog
EGD2474	fig|6666666.16889.peg.2578	2602586	2601933	654	0	FIG004556: membrane metalloprotease
EGD2475	fig|6666666.16889.peg.2579	2602660	2602845	186	0	4-oxalocrotonate tautomerase (EC 5.3.2.-); Xylose transport system permease protein xylH
EGD0250	fig|6666666.16889.peg.258	272942	274402	1461	0	"glycosyl hydrolase, family 1( EC:3.2.1.86 )"
EGD2476	fig|6666666.16889.peg.2580	2604202	2602880	1323	0	"dNTP triphosphohydrolase, putative"
EGD2477	fig|6666666.16889.peg.2581	2605053	2604217	837	0	Lipoate-protein ligase A
EGD2478	fig|6666666.16889.peg.2582	2605571	2605371	201	0	FIG00774296: hypothetical protein
EGD2479	fig|6666666.16889.peg.2583	2605917	2605594	324	0	FIG00774092: hypothetical protein
EGD2480	fig|6666666.16889.peg.2584	2607733	2606072	1662	0	"Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein OppA (TC 3.A.1.5.1)"
EGD2481	fig|6666666.16889.peg.2585	2608483	2607869	615	0	FIG00774889: hypothetical protein
EGD2482	fig|6666666.16889.peg.2586	2609139	2608507	633	0	Nicotinamidase (EC 3.5.1.19)
EGD2483	fig|6666666.16889.peg.2587	2609667	2609140	528	1	Dihydrofolate reductase (EC 1.5.1.3)
EGD2484	fig|6666666.16889.peg.2588	2610665	2609667	999	0	Bifunctional protein: zinc-containing alcohol dehydrogenase; quinone oxidoreductase ( NADPH:quinone reductase) (EC 1.1.1.-); Similar to arginate lyase
EGD2485	fig|6666666.16889.peg.2589	2611034	2610762	273	0	FIG00774193: hypothetical protein
EGD0251	fig|6666666.16889.peg.259	274676	276148	1473	0	Internalin G (LPXTG motif)
EGD2486	fig|6666666.16889.peg.2590	2611994	2611083	912	0	Cobalt-zinc-cadmium resistance protein CzcD
EGD2487	fig|6666666.16889.peg.2591	2616712	2612120	4593	0	Putative peptidoglycan bound protein (LPXTG motif) Lmo2576 homolog
EGD2488	fig|6666666.16889.peg.2592	2617760	2616933	828	6	"Cof-like hydrolase, HAD-superfamily, subfamily IIB"
EGD2489	fig|6666666.16889.peg.2593	2617875	2618750	876	0	cell surface hydrolase (putative)
EGD2490	fig|6666666.16889.peg.2594	2618761	2619054	294	0	FIG00774991: hypothetical protein
EGD2491	fig|6666666.16889.peg.2595	2619248	2619087	162	0	internalin H
EGD2492	fig|6666666.16889.peg.2596	2619985	2619317	669	0	Heme efflux system ATPase HrtA
EGD2493	fig|6666666.16889.peg.2597	2621073	2619985	1089	0	Heme efflux system permease HrtB
EGD2494	fig|6666666.16889.peg.2598	2622531	2621152	1380	0	Sensor histidine kinase colocalized with HrtAB transporter
EGD2495	fig|6666666.16889.peg.2599	2623205	2622528	678	0	Two-component response regulator colocalized with HrtAB transporter
EGD0025	fig|6666666.16889.peg.26	27496	28200	705	0	FIG00774489: hypothetical protein
EGD0252	fig|6666666.16889.peg.260	276286	277932	1647	0	Internalin H (LPXTG motif)
EGD2496	fig|6666666.16889.peg.2600	2624037	2623252	786	0	Formate dehydrogenase chain D (EC 1.2.1.2)
EGD2497	fig|6666666.16889.peg.2601	2624575	2624099	477	0	Hypothetical protein YrhD
EGD2498	fig|6666666.16889.peg.2602	2627562	2624575	2988	0	Formate dehydrogenase related protein
EGD2499	fig|6666666.16889.peg.2603	2628061	2628903	843	0	FIG00774290: hypothetical protein
EGD2500	fig|6666666.16889.peg.2604	2630432	2628951	1482	0	lincomycin resistance protein LmrB
EGD2501	fig|6666666.16889.peg.2605	2631420	2630533	888	0	"Transcriptional regulator, TetR family"
EGD2502	fig|6666666.16889.peg.2606	2638240	2637212	1029	0	"Scaffold protein for [4Fe-4S] cluster assembly ApbC, MRP-like"
EGD2503	fig|6666666.16889.peg.2607	2638509	2640035	1527	0	"N-acetylmuramoyl-L-alanine amidase, family 4"
EGD2504	fig|6666666.16889.peg.2608	2640928	2640077	852	0	"oxidoreductase, aldo/keto reductase family"
EGD2505	fig|6666666.16889.peg.2609	2641372	2640950	423	0	"transcriptional regulator, MerR family"
EGD0253	fig|6666666.16889.peg.261	278140	279843	1704	0	Internalin D (LPXTG motif)
EGD2506	fig|6666666.16889.peg.2610	2641853	2641494	360	0	FIG00774023: hypothetical protein
EGD2508	fig|6666666.16889.peg.2612	2644879	2644217	663	0	FIG01114755: hypothetical protein
EGD2509	fig|6666666.16889.peg.2613	2645180	2644869	312	15	CRISPR-associated protein Cas2
EGD2510	fig|6666666.16889.peg.2614	2646073	2645207	867	0	CRISPR-associated protein Cas1
EGD2511	fig|6666666.16889.peg.2615	2650078	2646074	4005	0	"CRISPR-associated protein, Csn1 family"
EGD2512	fig|6666666.16889.peg.2616	2651067	2650588	480	0	FIG00774503: hypothetical protein
EGD2513	fig|6666666.16889.peg.2617	2651684	2651292	393	0	SSU ribosomal protein S9p (S16e)
EGD2514	fig|6666666.16889.peg.2618	2652143	2651706	438	0	LSU ribosomal protein L13p (L13Ae)
EGD2515	fig|6666666.16889.peg.2619	2653084	2652338	747	0	tRNA pseudouridine synthase A (EC 4.2.1.70)
EGD0254	fig|6666666.16889.peg.262	280052	281551	1500	0	Internalin E (LPXTG motif)
EGD2516	fig|6666666.16889.peg.2620	2653887	2653090	798	0	Transmembrane component of general energizing module of ECF transporters
EGD2517	fig|6666666.16889.peg.2621	2654756	2653890	867	0	ATPase component of general energizing module of ECF transporters
EGD2518	fig|6666666.16889.peg.2622	2655571	2654732	840	27	ATPase component of general energizing module of ECF transporters
EGD2519	fig|6666666.16889.peg.2623	2655702	2656364	663	0	FIG00774355: hypothetical protein
EGD2520	fig|6666666.16889.peg.2624	2656482	2657372	891	0	acetamidase/formamidase family protein
EGD2521	fig|6666666.16889.peg.2625	2658505	2657411	1095	0	FIG00775033: hypothetical protein
EGD2522	fig|6666666.16889.peg.2626	2659120	2658713	408	0	LSU ribosomal protein L17p
EGD2523	fig|6666666.16889.peg.2627	2660081	2659137	945	0	DNA-directed RNA polymerase alpha subunit (EC 2.7.7.6)
EGD2524	fig|6666666.16889.peg.2628	2660580	2660191	390	0	SSU ribosomal protein S11p (S14e)
EGD2525	fig|6666666.16889.peg.2629	2660968	2660603	366	0	SSU ribosomal protein S13p (S18e)
EGD0255	fig|6666666.16889.peg.263	281687	282826	1140	0	Acetylornithine deacetylase (EC 3.5.1.16)
EGD2526	fig|6666666.16889.peg.2630	2661100	2660987	114	0	LSU ribosomal protein L36p
EGD2527	fig|6666666.16889.peg.2631	2661422	2661204	219	0	Translation initiation factor 1
EGD2528	fig|6666666.16889.peg.2632	2662455	2661808	648	0	Adenylate kinase (EC 2.7.4.3)
EGD2529	fig|6666666.16889.peg.2633	2663810	2662515	1296	0	Preprotein translocase secY subunit (TC 3.A.5.1.1)
EGD2530	fig|6666666.16889.peg.2634	2664250	2663810	441	0	LSU ribosomal protein L15p (L27Ae)
EGD2531	fig|6666666.16889.peg.2635	2664485	2664306	180	0	LSU ribosomal protein L30p (L7e)
EGD2532	fig|6666666.16889.peg.2636	2665005	2664502	504	0	SSU ribosomal protein S5p (S2e)
EGD2533	fig|6666666.16889.peg.2637	2665386	2665027	360	11	LSU ribosomal protein L18p (L5e)
EGD2534	fig|6666666.16889.peg.2638	2665962	2665426	537	0	LSU ribosomal protein L6p (L9e)
EGD2535	fig|6666666.16889.peg.2639	2666391	2665993	399	0	SSU ribosomal protein S8p (S15Ae)
EGD0256	fig|6666666.16889.peg.264	282974	283390	417	0	"Transcriptional regulator, MarR family"
EGD2536	fig|6666666.16889.peg.2640	2666607	2666422	186	0	SSU ribosomal protein S14p (S29e)
EGD2537	fig|6666666.16889.peg.2641	2667177	2666638	540	0	LSU ribosomal protein L5p (L11e)
EGD2538	fig|6666666.16889.peg.2642	2667515	2667204	312	0	LSU ribosomal protein L24p (L26e)
EGD2539	fig|6666666.16889.peg.2643	2667921	2667553	369	0	LSU ribosomal protein L14p (L23e)
EGD2540	fig|6666666.16889.peg.2644	2668264	2668001	264	0	SSU ribosomal protein S17p (S11e)
EGD2541	fig|6666666.16889.peg.2645	2668483	2668292	192	0	LSU ribosomal protein L29p (L35e)
EGD2542	fig|6666666.16889.peg.2646	2668907	2668473	435	0	LSU ribosomal protein L16p (L10e)
EGD2543	fig|6666666.16889.peg.2647	2669566	2668910	657	0	SSU ribosomal protein S3p (S3e)
EGD2544	fig|6666666.16889.peg.2648	2669926	2669570	357	0	LSU ribosomal protein L22p (L17e)
EGD2545	fig|6666666.16889.peg.2649	2670225	2669947	279	0	SSU ribosomal protein S19p (S15e)
EGD0257	fig|6666666.16889.peg.265	283397	284356	960	0	Glyoxalase family protein
EGD2546	fig|6666666.16889.peg.2650	2671146	2670313	834	0	LSU ribosomal protein L2p (L8e)
EGD2547	fig|6666666.16889.peg.2651	2671471	2671187	285	0	LSU ribosomal protein L23p (L23Ae)
EGD2548	fig|6666666.16889.peg.2652	2672094	2671471	624	0	LSU ribosomal protein L4p (L1e)
EGD2549	fig|6666666.16889.peg.2653	2672749	2672120	630	0	LSU ribosomal protein L3p (L3e)
EGD2550	fig|6666666.16889.peg.2654	2673092	2672784	309	34	SSU ribosomal protein S10p (S20e)
EGD2551	fig|6666666.16889.peg.2656	2674253	2673453	801	0	Transmembrane component of general energizing module of ECF transporters
EGD2553	fig|6666666.16889.peg.2659	2676395	2675313	1083	0	Hypothetical similar to thiamin biosynthesis lipoprotein ApbE
EGD0258	fig|6666666.16889.peg.266	284428	285063	636	0	"Hypothetical, related to broad specificity phosphatases COG0406"
EGD2554	fig|6666666.16889.peg.2660	2677458	2676559	900	0	"Putative pheromone precursor lipoprotein, related to Cad"
EGD2555	fig|6666666.16889.peg.2661	2677906	2679792	1887	0	pyridine nucleotide-disulfide oxidoreductase family protein
EGD2556	fig|6666666.16889.peg.2662	2679968	2680402	435	0	FIG00774441: hypothetical protein
EGD2557	fig|6666666.16889.peg.2663	2680435	2680977	543	0	Heptaprenyl diphosphate synthase component I (EC 2.5.1.30)
EGD2558	fig|6666666.16889.peg.2664	2680999	2681979	981	0	Heptaprenyl diphosphate synthase component II (EC 2.5.1.30)
EGD2559	fig|6666666.16889.peg.2665	2682105	2683400	1296	18	serine/threonine protein phosphatase family protein
EGD2560	fig|6666666.16889.peg.2666	2684431	2683445	987	0	FIG00774025: hypothetical protein
EGD2561	fig|6666666.16889.peg.2667	2685271	2684459	813	0	FIG00774078: hypothetical protein
EGD2562	fig|6666666.16889.peg.2668	2686093	2685350	744	0	FIG00774129: hypothetical protein
EGD2563	fig|6666666.16889.peg.2669	2686720	2686094	627	46	Protein of unknown function DUF1341
EGD0259	fig|6666666.16889.peg.267	285147	287033	1887	0	Oligopeptide transport system permease protein OppC (TC 3.A.1.5.1)
EGD2564	fig|6666666.16889.peg.2670	2687522	2686773	750	0	Creatinine amidohydrolase (EC 3.5.2.10)
EGD2565	fig|6666666.16889.peg.2671	2688527	2687535	993	0	phosphotriesterase family protein
EGD2566	fig|6666666.16889.peg.2672	2689894	2688596	1299	0	"Transport protein SgaT, putative"
EGD2567	fig|6666666.16889.peg.2673	2690193	2689921	273	0	"PTS system, lactose/cellobiose specific IIB subunit"
EGD2568	fig|6666666.16889.peg.2674	2690630	2690196	435	0	"PTS system, IIA component"
EGD2569	fig|6666666.16889.peg.2675	2692889	2690823	2067	0	"PTS system, IIA component"
EGD2570	fig|6666666.16889.peg.2676	2694231	2693044	1188	0	Translation elongation factor Tu
EGD2571	fig|6666666.16889.peg.2677	2696427	2694340	2088	0	Translation elongation factor G
EGD2572	fig|6666666.16889.peg.2678	2696963	2696493	471	0	SSU ribosomal protein S7p (S5e)
EGD2573	fig|6666666.16889.peg.2679	2697407	2696994	414	0	SSU ribosomal protein S12p (S23e)
EGD0260	fig|6666666.16889.peg.268	287676	287047	630	0	FIG00774432: hypothetical protein
EGD2574	fig|6666666.16889.peg.2680	2698997	2697600	1398	0	deoxyguanosinetriphosphate triphosphohydrolase
EGD2575	fig|6666666.16889.peg.2681	2699491	2699012	480	0	Histone acetyltransferase HPA2 and related acetyltransferases
EGD2576	fig|6666666.16889.peg.2682	2700269	2699625	645	0	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)
EGD2577	fig|6666666.16889.peg.2683	2702281	2700266	2016	0	Transketolase (EC 2.2.1.1)
EGD2578	fig|6666666.16889.peg.2684	2702989	2702315	675	0	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)
EGD2579	fig|6666666.16889.peg.2685	2703438	2702998	441	0	Ribose 5-phosphate isomerase B (EC 5.3.1.6)
EGD2580	fig|6666666.16889.peg.2686	2704664	2703633	1032	0	Galactitol-1-phosphate 5-dehydrogenase (EC 1.1.1.251)
EGD2581	fig|6666666.16889.peg.2687	2705718	2704666	1053	0	Galactitol-1-phosphate 5-dehydrogenase (EC 1.1.1.251)
EGD2582	fig|6666666.16889.peg.2688	2707026	2705755	1272	0	"PTS system, galactitol-specific IIC component (EC 2.7.1.69)"
EGD2583	fig|6666666.16889.peg.2689	2707369	2707088	282	0	"PTS system, galactitol-specific IIB component (EC 2.7.1.69)"
EGD0261	fig|6666666.16889.peg.269	289116	287680	1437	0	Beta-glucosidase (EC 3.2.1.21); 6-phospho-beta-glucosidase (EC 3.2.1.86)
EGD2584	fig|6666666.16889.peg.2690	2707891	2707427	465	0	"PTS system, galactitol-specific IIA component (EC 2.7.1.69)"
EGD2585	fig|6666666.16889.peg.2691	2709994	2707925	2070	0	"Predicted galactitol operon regulator (Transcriptional antiterminator), BglG family / PTS system, mannitol/fructose-specific IIA component (EC 2.7.1.69)"
EGD2586	fig|6666666.16889.peg.2692	2711175	2710363	813	0	membrane protein
